CellType,BarID,DeviceID,CellID,X,Y
Bar2D,S11_2D,15,Bar2D_S11_2D_15,44732,19230.5
Bar2D,S11_2D,16,Bar2D_S11_2D_16,44732,18980.5
Bar2D,S11_2D,17,Bar2D_S11_2D_17,44732,18730.5
Bar2D,S11_2D,18,Bar2D_S11_2D_18,44732,18480.5
Bar2D,S11_2D,19,Bar2D_S11_2D_19,44732,18230.5
Bar2D,S11_2D,20,Bar2D_S11_2D_20,44732,17980.5
Bar2D,S11_2D,21,Bar2D_S11_2D_21,44732,17730.5
Bar2D,S11_2D,22,Bar2D_S11_2D_22,44732,17480.5
Bar2D,S11_2D,23,Bar2D_S11_2D_23,44732,17230.5
Bar2D,S11_2D,24,Bar2D_S11_2D_24,44732,16980.5
Bar2D,S11_2D,25,Bar2D_S11_2D_25,44732,16730.5
Bar2D,S11_2D,26,Bar2D_S11_2D_26,44732,16480.5
Bar2D,S11_2D,27,Bar2D_S11_2D_27,44732,16230.5
Bar2D,S11_2D,28,Bar2D_S11_2D_28,44732,15980.5
Bar2D,S11_2D,29,Bar2D_S11_2D_29,44732,15730.5
Bar2D,S11_2D,30,Bar2D_S11_2D_30,44732,15480.5
Bar2D,S11_2D,31,Bar2D_S11_2D_31,44732,15230.5
Bar2D,S11_2D,32,Bar2D_S11_2D_32,44732,14980.5
Bar2D,S11_2D,33,Bar2D_S11_2D_33,44732,14730.5
Bar2D,S11_2D,34,Bar2D_S11_2D_34,44732,14480.5
Bar2D,S11_2D,35,Bar2D_S11_2D_35,44732,14230.5
Bar2D,S11_2D,36,Bar2D_S11_2D_36,44732,13980.5
Bar2D,S11_2D,37,Bar2D_S11_2D_37,44732,13730.5
Bar2D,S11_2D,38,Bar2D_S11_2D_38,44732,13480.5
Bar2D,S11_2D,39,Bar2D_S11_2D_39,44732,13230.5
Bar2D,S11_2D,40,Bar2D_S11_2D_40,44732,12980.5
Bar2D,S11_2D,41,Bar2D_S11_2D_41,44732,12730.5
Bar2D,S11_2D,42,Bar2D_S11_2D_42,44732,12480.5
Bar2D,S11_2D,43,Bar2D_S11_2D_43,44732,12230.5
Bar2D,S11_2D,44,Bar2D_S11_2D_44,44732,11980.5
Bar2D,S11_2D,45,Bar2D_S11_2D_45,44732,11730.5
Bar2D,S11_2D,46,Bar2D_S11_2D_46,44732,11480.5
Bar2D,S11_2D,47,Bar2D_S11_2D_47,44732,11230.5
Bar2D,S11_2D,48,Bar2D_S11_2D_48,44732,10980.5
Bar2D,S11_2D,49,Bar2D_S11_2D_49,44732,10730.5
Bar2D,S11_2D,50,Bar2D_S11_2D_50,44732,10480.5
Bar2D,S11_2D,51,Bar2D_S11_2D_51,44732,10230.5
Bar2D,S11_2D,52,Bar2D_S11_2D_52,44732,9980.5
Bar2D,S11_2D,53,Bar2D_S11_2D_53,44732,9730.5
Bar2D,S11_2D,54,Bar2D_S11_2D_54,44732,9480.5
Bar2D,S11_2D,55,Bar2D_S11_2D_55,44732,9230.5
Bar2D,S11_2D,56,Bar2D_S11_2D_56,44732,8980.5
Bar2D,S11_2D,57,Bar2D_S11_2D_57,44732,8730.5
Bar2D,S11_2D,58,Bar2D_S11_2D_58,44732,8480.5
Bar2D,S11_2D,59,Bar2D_S11_2D_59,44732,8230.5
Bar2D,S11_2D,60,Bar2D_S11_2D_60,44732,7980.5
Bar2D,S11_2D,61,Bar2D_S11_2D_61,44732,7730.5
Bar2D,S11_2D,62,Bar2D_S11_2D_62,44732,7480.5
Bar2D,S11_2D,63,Bar2D_S11_2D_63,44732,7230.5
Bar2D,S11_2D,64,Bar2D_S11_2D_64,44732,6980.5
Bar2D,S11_2D,65,Bar2D_S11_2D_65,44732,6730.5
Bar2D,S11_2D,66,Bar2D_S11_2D_66,44732,6480.5
Bar2D,S11_2D,67,Bar2D_S11_2D_67,44732,6230.5
Bar2D,S11_2D,68,Bar2D_S11_2D_68,44732,5980.5
Bar2D,S11_2D,69,Bar2D_S11_2D_69,44732,5730.5
Bar2D,S11_2D,70,Bar2D_S11_2D_70,44732,5480.5
Bar2D,S11_2D,71,Bar2D_S11_2D_71,44732,5230.5
Bar2D,S11_2D,72,Bar2D_S11_2D_72,44732,4980.5
Bar2D,S11_2D,73,Bar2D_S11_2D_73,44732,4730.5
Bar2D,S11_2D,74,Bar2D_S11_2D_74,44732,4480.5
Bar2D,S11_2D,75,Bar2D_S11_2D_75,44732,4230.5
Bar2D,S11_2D,76,Bar2D_S11_2D_76,44732,3980.5
Bar2D,S11_2D,77,Bar2D_S11_2D_77,44732,3730.5
Bar2D,S11_2D,78,Bar2D_S11_2D_78,44732,3480.5
Bar2D,S11_2D,79,Bar2D_S11_2D_79,44732,3230.5
Bar2E,S11_2E,1,Bar2E_S11_2E_01,45732,22730.5
Bar2E,S11_2E,2,Bar2E_S11_2E_02,45732,22480.5
Bar2E,S11_2E,3,Bar2E_S11_2E_03,45732,22230.5
Bar2E,S11_2E,4,Bar2E_S11_2E_04,45732,21980.5
Bar2E,S11_2E,5,Bar2E_S11_2E_05,45732,21730.5
Bar2E,S11_2E,6,Bar2E_S11_2E_06,45732,21480.5
Bar2E,S11_2E,7,Bar2E_S11_2E_07,45732,21230.5
Bar2E,S11_2E,8,Bar2E_S11_2E_08,45732,20980.5
Bar2E,S11_2E,9,Bar2E_S11_2E_09,45732,20730.5
Bar2E,S11_2E,10,Bar2E_S11_2E_10,45732,20480.5
Bar2E,S11_2E,11,Bar2E_S11_2E_11,45732,20230.5
Bar2E,S11_2E,12,Bar2E_S11_2E_12,45732,19980.5
Bar2E,S11_2E,13,Bar2E_S11_2E_13,45732,19730.5
Bar2E,S11_2E,14,Bar2E_S11_2E_14,45732,19480.5
Bar2E,S11_2E,15,Bar2E_S11_2E_15,45732,19230.5
Bar2E,S11_2E,16,Bar2E_S11_2E_16,45732,18980.5
Bar2E,S11_2E,17,Bar2E_S11_2E_17,45732,18730.5
Bar2E,S11_2E,18,Bar2E_S11_2E_18,45732,18480.5
Bar2E,S11_2E,19,Bar2E_S11_2E_19,45732,18230.5
Bar2E,S11_2E,20,Bar2E_S11_2E_20,45732,17980.5
Bar2E,S11_2E,21,Bar2E_S11_2E_21,45732,17730.5
Bar2E,S11_2E,22,Bar2E_S11_2E_22,45732,17480.5
Bar2E,S11_2E,23,Bar2E_S11_2E_23,45732,17230.5
Bar2E,S11_2E,24,Bar2E_S11_2E_24,45732,16980.5
Bar2E,S11_2E,25,Bar2E_S11_2E_25,45732,16730.5
Bar2E,S11_2E,26,Bar2E_S11_2E_26,45732,16480.5
Bar2E,S11_2E,27,Bar2E_S11_2E_27,45732,16230.5
Bar2E,S11_2E,28,Bar2E_S11_2E_28,45732,15980.5
Bar2E,S11_2E,29,Bar2E_S11_2E_29,45732,15730.5
Bar2E,S11_2E,30,Bar2E_S11_2E_30,45732,15480.5
Bar2E,S11_2E,31,Bar2E_S11_2E_31,45732,15230.5
Bar2E,S11_2E,32,Bar2E_S11_2E_32,45732,14980.5
Bar2E,S11_2E,33,Bar2E_S11_2E_33,45732,14730.5
Bar2E,S11_2E,34,Bar2E_S11_2E_34,45732,14480.5
Bar2E,S11_2E,35,Bar2E_S11_2E_35,45732,14230.5
Bar2E,S11_2E,36,Bar2E_S11_2E_36,45732,13980.5
Bar2E,S11_2E,37,Bar2E_S11_2E_37,45732,13730.5
Bar2E,S11_2E,38,Bar2E_S11_2E_38,45732,13480.5
Bar2E,S11_2E,39,Bar2E_S11_2E_39,45732,13230.5
Bar2E,S11_2E,40,Bar2E_S11_2E_40,45732,12980.5
Bar2E,S11_2E,41,Bar2E_S11_2E_41,45732,12730.5
Bar2E,S11_2E,42,Bar2E_S11_2E_42,45732,12480.5
Bar2E,S11_2E,43,Bar2E_S11_2E_43,45732,12230.5
Bar2E,S11_2E,44,Bar2E_S11_2E_44,45732,11980.5
Bar2E,S11_2E,45,Bar2E_S11_2E_45,45732,11730.5
Bar2E,S11_2E,46,Bar2E_S11_2E_46,45732,11480.5
Bar2E,S11_2E,47,Bar2E_S11_2E_47,45732,11230.5
Bar2E,S11_2E,48,Bar2E_S11_2E_48,45732,10980.5
Bar2E,S11_2E,49,Bar2E_S11_2E_49,45732,10730.5
Bar2E,S11_2E,50,Bar2E_S11_2E_50,45732,10480.5
Bar2E,S11_2E,51,Bar2E_S11_2E_51,45732,10230.5
Bar2E,S11_2E,52,Bar2E_S11_2E_52,45732,9980.5
Bar2E,S11_2E,53,Bar2E_S11_2E_53,45732,9730.5
Bar2E,S11_2E,54,Bar2E_S11_2E_54,45732,9480.5
Bar2E,S11_2E,55,Bar2E_S11_2E_55,45732,9230.5
Bar2E,S11_2E,56,Bar2E_S11_2E_56,45732,8980.5
Bar2E,S11_2E,57,Bar2E_S11_2E_57,45732,8730.5
Bar2E,S11_2E,58,Bar2E_S11_2E_58,45732,8480.5
Bar2E,S11_2E,59,Bar2E_S11_2E_59,45732,8230.5
Bar2E,S11_2E,60,Bar2E_S11_2E_60,45732,7980.5
Bar2E,S11_2E,61,Bar2E_S11_2E_61,45732,7730.5
Bar2E,S11_2E,62,Bar2E_S11_2E_62,45732,7480.5
Bar2E,S11_2E,63,Bar2E_S11_2E_63,45732,7230.5
Bar2E,S11_2E,64,Bar2E_S11_2E_64,45732,6980.5
Bar2E,S11_2E,65,Bar2E_S11_2E_65,45732,6730.5
Bar2E,S11_2E,66,Bar2E_S11_2E_66,45732,6480.5
Bar2E,S11_2E,67,Bar2E_S11_2E_67,45732,6230.5
Bar2E,S11_2E,68,Bar2E_S11_2E_68,45732,5980.5
Bar2E,S11_2E,69,Bar2E_S11_2E_69,45732,5730.5
Bar2E,S11_2E,70,Bar2E_S11_2E_70,45732,5480.5
Bar2E,S11_2E,71,Bar2E_S11_2E_71,45732,5230.5
Bar2E,S11_2E,72,Bar2E_S11_2E_72,45732,4980.5
Bar2E,S11_2E,73,Bar2E_S11_2E_73,45732,4730.5
Bar2E,S11_2E,74,Bar2E_S11_2E_74,45732,4480.5
Bar2E,S11_2E,75,Bar2E_S11_2E_75,45732,4230.5
Bar2E,S11_2E,76,Bar2E_S11_2E_76,45732,3980.5
Bar2E,S11_2E,77,Bar2E_S11_2E_77,45732,3730.5
Bar2E,S11_2E,78,Bar2E_S11_2E_78,45732,3480.5
Bar2E,S11_2E,79,Bar2E_S11_2E_79,45732,3230.5
Bar2F,S11_2F,1,Bar2F_S11_2F_01,46732,22730.5
Bar2F,S11_2F,2,Bar2F_S11_2F_02,46732,22480.5
Bar2F,S11_2F,3,Bar2F_S11_2F_03,46732,22230.5
Bar2F,S11_2F,4,Bar2F_S11_2F_04,46732,21980.5
Bar2F,S11_2F,5,Bar2F_S11_2F_05,46732,21730.5
Bar2F,S11_2F,6,Bar2F_S11_2F_06,46732,21480.5
Bar2F,S11_2F,7,Bar2F_S11_2F_07,46732,21230.5
Bar2F,S11_2F,8,Bar2F_S11_2F_08,46732,20980.5
Bar2F,S11_2F,9,Bar2F_S11_2F_09,46732,20730.5
Bar2F,S11_2F,10,Bar2F_S11_2F_10,46732,20480.5
Bar2F,S11_2F,11,Bar2F_S11_2F_11,46732,20230.5
Bar2F,S11_2F,12,Bar2F_S11_2F_12,46732,19980.5
Bar2F,S11_2F,13,Bar2F_S11_2F_13,46732,19730.5
Bar2F,S11_2F,14,Bar2F_S11_2F_14,46732,19480.5
Bar2F,S11_2F,15,Bar2F_S11_2F_15,46732,19230.5
Bar2F,S11_2F,16,Bar2F_S11_2F_16,46732,18980.5
Bar2F,S11_2F,17,Bar2F_S11_2F_17,46732,18730.5
Bar2F,S11_2F,18,Bar2F_S11_2F_18,46732,18480.5
Bar2F,S11_2F,19,Bar2F_S11_2F_19,46732,18230.5
Bar2F,S11_2F,20,Bar2F_S11_2F_20,46732,17980.5
Bar2F,S11_2F,21,Bar2F_S11_2F_21,46732,17730.5
Bar2F,S11_2F,22,Bar2F_S11_2F_22,46732,17480.5
Bar2F,S11_2F,23,Bar2F_S11_2F_23,46732,17230.5
Bar2F,S11_2F,24,Bar2F_S11_2F_24,46732,16980.5
Bar2F,S11_2F,25,Bar2F_S11_2F_25,46732,16730.5
Bar2F,S11_2F,26,Bar2F_S11_2F_26,46732,16480.5
Bar2F,S11_2F,27,Bar2F_S11_2F_27,46732,16230.5
Bar2F,S11_2F,28,Bar2F_S11_2F_28,46732,15980.5
Bar2F,S11_2F,29,Bar2F_S11_2F_29,46732,15730.5
Bar2F,S11_2F,30,Bar2F_S11_2F_30,46732,15480.5
Bar2F,S11_2F,31,Bar2F_S11_2F_31,46732,15230.5
Bar2F,S11_2F,32,Bar2F_S11_2F_32,46732,14980.5
Bar2F,S11_2F,33,Bar2F_S11_2F_33,46732,14730.5
Bar2F,S11_2F,34,Bar2F_S11_2F_34,46732,14480.5
Bar2F,S11_2F,35,Bar2F_S11_2F_35,46732,14230.5
Bar2F,S11_2F,36,Bar2F_S11_2F_36,46732,13980.5
Bar2F,S11_2F,37,Bar2F_S11_2F_37,46732,13730.5
Bar2F,S11_2F,38,Bar2F_S11_2F_38,46732,13480.5
Bar2F,S11_2F,39,Bar2F_S11_2F_39,46732,13230.5
Bar2F,S11_2F,40,Bar2F_S11_2F_40,46732,12980.5
Bar2F,S11_2F,41,Bar2F_S11_2F_41,46732,12730.5
Bar2F,S11_2F,42,Bar2F_S11_2F_42,46732,12480.5
Bar2F,S11_2F,43,Bar2F_S11_2F_43,46732,12230.5
Bar2F,S11_2F,44,Bar2F_S11_2F_44,46732,11980.5
Bar2F,S11_2F,45,Bar2F_S11_2F_45,46732,11730.5
Bar2F,S11_2F,46,Bar2F_S11_2F_46,46732,11480.5
Bar2F,S11_2F,47,Bar2F_S11_2F_47,46732,11230.5
Bar2F,S11_2F,48,Bar2F_S11_2F_48,46732,10980.5
Bar2F,S11_2F,49,Bar2F_S11_2F_49,46732,10730.5
Bar2F,S11_2F,50,Bar2F_S11_2F_50,46732,10480.5
Bar2F,S11_2F,51,Bar2F_S11_2F_51,46732,10230.5
Bar2F,S11_2F,52,Bar2F_S11_2F_52,46732,9980.5
Bar2F,S11_2F,53,Bar2F_S11_2F_53,46732,9730.5
Bar2F,S11_2F,54,Bar2F_S11_2F_54,46732,9480.5
Bar2F,S11_2F,55,Bar2F_S11_2F_55,46732,9230.5
Bar2F,S11_2F,56,Bar2F_S11_2F_56,46732,8980.5
Bar2F,S11_2F,57,Bar2F_S11_2F_57,46732,8730.5
Bar2F,S11_2F,58,Bar2F_S11_2F_58,46732,8480.5
Bar2F,S11_2F,59,Bar2F_S11_2F_59,46732,8230.5
Bar2F,S11_2F,60,Bar2F_S11_2F_60,46732,7980.5
Bar2F,S11_2F,61,Bar2F_S11_2F_61,46732,7730.5
Bar2F,S11_2F,62,Bar2F_S11_2F_62,46732,7480.5
Bar2F,S11_2F,63,Bar2F_S11_2F_63,46732,7230.5
Bar2F,S11_2F,64,Bar2F_S11_2F_64,46732,6980.5
Bar2F,S11_2F,65,Bar2F_S11_2F_65,46732,6730.5
Bar2F,S11_2F,66,Bar2F_S11_2F_66,46732,6480.5
Bar2F,S11_2F,67,Bar2F_S11_2F_67,46732,6230.5
Bar2F,S11_2F,68,Bar2F_S11_2F_68,46732,5980.5
Bar2F,S11_2F,69,Bar2F_S11_2F_69,46732,5730.5
Bar2F,S11_2F,70,Bar2F_S11_2F_70,46732,5480.5
Bar2F,S11_2F,71,Bar2F_S11_2F_71,46732,5230.5
Bar2F,S11_2F,72,Bar2F_S11_2F_72,46732,4980.5
Bar2F,S11_2F,73,Bar2F_S11_2F_73,46732,4730.5
Bar2F,S11_2F,74,Bar2F_S11_2F_74,46732,4480.5
Bar2F,S11_2F,75,Bar2F_S11_2F_75,46732,4230.5
Bar2F,S11_2F,76,Bar2F_S11_2F_76,46732,3980.5
Bar2F,S11_2F,77,Bar2F_S11_2F_77,46732,3730.5
Bar2F,S11_2F,78,Bar2F_S11_2F_78,46732,3480.5
Bar2F,S11_2F,79,Bar2F_S11_2F_79,46732,3230.5
Bar2G,S11_2G,1,Bar2G_S11_2G_01,47732,22730.5
Bar2G,S11_2G,2,Bar2G_S11_2G_02,47732,22480.5
Bar2G,S11_2G,3,Bar2G_S11_2G_03,47732,22230.5
Bar2G,S11_2G,4,Bar2G_S11_2G_04,47732,21980.5
Bar2G,S11_2G,5,Bar2G_S11_2G_05,47732,21730.5
Bar2G,S11_2G,6,Bar2G_S11_2G_06,47732,21480.5
Bar2G,S11_2G,7,Bar2G_S11_2G_07,47732,21230.5
Bar2G,S11_2G,8,Bar2G_S11_2G_08,47732,20980.5
Bar2G,S11_2G,9,Bar2G_S11_2G_09,47732,20730.5
Bar2G,S11_2G,10,Bar2G_S11_2G_10,47732,20480.5
Bar2G,S11_2G,11,Bar2G_S11_2G_11,47732,20230.5
Bar2G,S11_2G,12,Bar2G_S11_2G_12,47732,19980.5
Bar2G,S11_2G,13,Bar2G_S11_2G_13,47732,19730.5
Bar2G,S11_2G,14,Bar2G_S11_2G_14,47732,19480.5
Bar2G,S11_2G,15,Bar2G_S11_2G_15,47732,19230.5
Bar2G,S11_2G,16,Bar2G_S11_2G_16,47732,18980.5
Bar2G,S11_2G,17,Bar2G_S11_2G_17,47732,18730.5
Bar2G,S11_2G,18,Bar2G_S11_2G_18,47732,18480.5
Bar2G,S11_2G,19,Bar2G_S11_2G_19,47732,18230.5
Bar2G,S11_2G,20,Bar2G_S11_2G_20,47732,17980.5
Bar2G,S11_2G,21,Bar2G_S11_2G_21,47732,17730.5
Bar2G,S11_2G,22,Bar2G_S11_2G_22,47732,17480.5
Bar2G,S11_2G,23,Bar2G_S11_2G_23,47732,17230.5
Bar2G,S11_2G,24,Bar2G_S11_2G_24,47732,16980.5
Bar2G,S11_2G,25,Bar2G_S11_2G_25,47732,16730.5
Bar2G,S11_2G,26,Bar2G_S11_2G_26,47732,16480.5
Bar2G,S11_2G,27,Bar2G_S11_2G_27,47732,16230.5
Bar2G,S11_2G,28,Bar2G_S11_2G_28,47732,15980.5
Bar2G,S11_2G,29,Bar2G_S11_2G_29,47732,15730.5
Bar2G,S11_2G,30,Bar2G_S11_2G_30,47732,15480.5
Bar2G,S11_2G,31,Bar2G_S11_2G_31,47732,15230.5
Bar2G,S11_2G,32,Bar2G_S11_2G_32,47732,14980.5
Bar2G,S11_2G,33,Bar2G_S11_2G_33,47732,14730.5
Bar2G,S11_2G,34,Bar2G_S11_2G_34,47732,14480.5
Bar2G,S11_2G,35,Bar2G_S11_2G_35,47732,14230.5
Bar2G,S11_2G,36,Bar2G_S11_2G_36,47732,13980.5
Bar2G,S11_2G,37,Bar2G_S11_2G_37,47732,13730.5
Bar2G,S11_2G,38,Bar2G_S11_2G_38,47732,13480.5
Bar2G,S11_2G,39,Bar2G_S11_2G_39,47732,13230.5
Bar2G,S11_2G,40,Bar2G_S11_2G_40,47732,12980.5
Bar2G,S11_2G,41,Bar2G_S11_2G_41,47732,12730.5
Bar2G,S11_2G,42,Bar2G_S11_2G_42,47732,12480.5
Bar2G,S11_2G,43,Bar2G_S11_2G_43,47732,12230.5
Bar2G,S11_2G,44,Bar2G_S11_2G_44,47732,11980.5
Bar2G,S11_2G,45,Bar2G_S11_2G_45,47732,11730.5
Bar2G,S11_2G,46,Bar2G_S11_2G_46,47732,11480.5
Bar2G,S11_2G,47,Bar2G_S11_2G_47,47732,11230.5
Bar2G,S11_2G,48,Bar2G_S11_2G_48,47732,10980.5
Bar2G,S11_2G,49,Bar2G_S11_2G_49,47732,10730.5
Bar2G,S11_2G,50,Bar2G_S11_2G_50,47732,10480.5
Bar2G,S11_2G,51,Bar2G_S11_2G_51,47732,10230.5
Bar2G,S11_2G,52,Bar2G_S11_2G_52,47732,9980.5
Bar2G,S11_2G,53,Bar2G_S11_2G_53,47732,9730.5
Bar2G,S11_2G,54,Bar2G_S11_2G_54,47732,9480.5
Bar2G,S11_2G,55,Bar2G_S11_2G_55,47732,9230.5
Bar2G,S11_2G,56,Bar2G_S11_2G_56,47732,8980.5
Bar2G,S11_2G,57,Bar2G_S11_2G_57,47732,8730.5
Bar2G,S11_2G,58,Bar2G_S11_2G_58,47732,8480.5
Bar2G,S11_2G,59,Bar2G_S11_2G_59,47732,8230.5
Bar2G,S11_2G,60,Bar2G_S11_2G_60,47732,7980.5
Bar2G,S11_2G,61,Bar2G_S11_2G_61,47732,7730.5
Bar2G,S11_2G,62,Bar2G_S11_2G_62,47732,7480.5
Bar2G,S11_2G,63,Bar2G_S11_2G_63,47732,7230.5
Bar2G,S11_2G,64,Bar2G_S11_2G_64,47732,6980.5
Bar2G,S11_2G,65,Bar2G_S11_2G_65,47732,6730.5
Bar2G,S11_2G,66,Bar2G_S11_2G_66,47732,6480.5
Bar2G,S11_2G,67,Bar2G_S11_2G_67,47732,6230.5
Bar2G,S11_2G,68,Bar2G_S11_2G_68,47732,5980.5
Bar2G,S11_2G,69,Bar2G_S11_2G_69,47732,5730.5
Bar2G,S11_2G,70,Bar2G_S11_2G_70,47732,5480.5
Bar2G,S11_2G,71,Bar2G_S11_2G_71,47732,5230.5
Bar2G,S11_2G,72,Bar2G_S11_2G_72,47732,4980.5
Bar2G,S11_2G,73,Bar2G_S11_2G_73,47732,4730.5
Bar2G,S11_2G,74,Bar2G_S11_2G_74,47732,4480.5
Bar2G,S11_2G,75,Bar2G_S11_2G_75,47732,4230.5
Bar2G,S11_2G,76,Bar2G_S11_2G_76,47732,3980.5
Bar2G,S11_2G,77,Bar2G_S11_2G_77,47732,3730.5
Bar2G,S11_2G,78,Bar2G_S11_2G_78,47732,3480.5
Bar2G,S11_2G,79,Bar2G_S11_2G_79,47732,3230.5
Bar2H,S11_2H,1,Bar2H_S11_2H_01,48932,22730.5
Bar2H,S11_2H,2,Bar2H_S11_2H_02,48932,22480.5
Bar2H,S11_2H,3,Bar2H_S11_2H_03,48932,22230.5
Bar2H,S11_2H,4,Bar2H_S11_2H_04,48932,21980.5
Bar2H,S11_2H,5,Bar2H_S11_2H_05,48932,21730.5
Bar2H,S11_2H,6,Bar2H_S11_2H_06,48932,21480.5
Bar2H,S11_2H,7,Bar2H_S11_2H_07,48932,21230.5
Bar2H,S11_2H,8,Bar2H_S11_2H_08,48932,20980.5
Bar2H,S11_2H,9,Bar2H_S11_2H_09,48932,20730.5
Bar2H,S11_2H,10,Bar2H_S11_2H_10,48932,20480.5
Bar2H,S11_2H,11,Bar2H_S11_2H_11,48932,20230.5
Bar2H,S11_2H,12,Bar2H_S11_2H_12,48932,19980.5
Bar2H,S11_2H,13,Bar2H_S11_2H_13,48932,19730.5
Bar2H,S11_2H,14,Bar2H_S11_2H_14,48932,19480.5
Bar2H,S11_2H,15,Bar2H_S11_2H_15,48932,19230.5
Bar2H,S11_2H,16,Bar2H_S11_2H_16,48932,18980.5
Bar2H,S11_2H,17,Bar2H_S11_2H_17,48932,18730.5
Bar2H,S11_2H,18,Bar2H_S11_2H_18,48932,18480.5
Bar2H,S11_2H,19,Bar2H_S11_2H_19,48932,18230.5
Bar2H,S11_2H,20,Bar2H_S11_2H_20,48932,17980.5
Bar2H,S11_2H,21,Bar2H_S11_2H_21,48932,17730.5
Bar2H,S11_2H,22,Bar2H_S11_2H_22,48932,17480.5
Bar2H,S11_2H,23,Bar2H_S11_2H_23,48932,17230.5
Bar2H,S11_2H,24,Bar2H_S11_2H_24,48932,16980.5
Bar2H,S11_2H,25,Bar2H_S11_2H_25,48932,16730.5
Bar2H,S11_2H,26,Bar2H_S11_2H_26,48932,16480.5
Bar2H,S11_2H,27,Bar2H_S11_2H_27,48932,16230.5
Bar2H,S11_2H,28,Bar2H_S11_2H_28,48932,15980.5
Bar2H,S11_2H,29,Bar2H_S11_2H_29,48932,15730.5
Bar2H,S11_2H,30,Bar2H_S11_2H_30,48932,15480.5
Bar2H,S11_2H,31,Bar2H_S11_2H_31,48932,15230.5
Bar2H,S11_2H,32,Bar2H_S11_2H_32,48932,14980.5
Bar2H,S11_2H,33,Bar2H_S11_2H_33,48932,14730.5
Bar2H,S11_2H,34,Bar2H_S11_2H_34,48932,14480.5
Bar2H,S11_2H,35,Bar2H_S11_2H_35,48932,14230.5
Bar2H,S11_2H,36,Bar2H_S11_2H_36,48932,13980.5
Bar2H,S11_2H,37,Bar2H_S11_2H_37,48932,13730.5
Bar2H,S11_2H,38,Bar2H_S11_2H_38,48932,13480.5
Bar2H,S11_2H,39,Bar2H_S11_2H_39,48932,13230.5
Bar2H,S11_2H,40,Bar2H_S11_2H_40,48932,12980.5
Bar2H,S11_2H,41,Bar2H_S11_2H_41,48932,12730.5
Bar2H,S11_2H,42,Bar2H_S11_2H_42,48932,12480.5
Bar2H,S11_2H,43,Bar2H_S11_2H_43,48932,12230.5
Bar2H,S11_2H,44,Bar2H_S11_2H_44,48932,11980.5
Bar2H,S11_2H,45,Bar2H_S11_2H_45,48932,11730.5
Bar2H,S11_2H,46,Bar2H_S11_2H_46,48932,11480.5
Bar2H,S11_2H,47,Bar2H_S11_2H_47,48932,11230.5
Bar2H,S11_2H,48,Bar2H_S11_2H_48,48932,10980.5
Bar2H,S11_2H,49,Bar2H_S11_2H_49,48932,10730.5
Bar2H,S11_2H,50,Bar2H_S11_2H_50,48932,10480.5
Bar2H,S11_2H,51,Bar2H_S11_2H_51,48932,10230.5
Bar2H,S11_2H,52,Bar2H_S11_2H_52,48932,9980.5
Bar2H,S11_2H,53,Bar2H_S11_2H_53,48932,9730.5
Bar2H,S11_2H,54,Bar2H_S11_2H_54,48932,9480.5
Bar2H,S11_2H,55,Bar2H_S11_2H_55,48932,9230.5
Bar2H,S11_2H,56,Bar2H_S11_2H_56,48932,8980.5
Bar2H,S11_2H,57,Bar2H_S11_2H_57,48932,8730.5
Bar2H,S11_2H,58,Bar2H_S11_2H_58,48932,8480.5
Bar2H,S11_2H,59,Bar2H_S11_2H_59,48932,8230.5
Bar2H,S11_2H,60,Bar2H_S11_2H_60,48932,7980.5
Bar2H,S11_2H,61,Bar2H_S11_2H_61,48932,7730.5
Bar2H,S11_2H,62,Bar2H_S11_2H_62,48932,7480.5
Bar2H,S11_2H,63,Bar2H_S11_2H_63,48932,7230.5
Bar2H,S11_2H,64,Bar2H_S11_2H_64,48932,6980.5
Bar2H,S11_2H,65,Bar2H_S11_2H_65,48932,6730.5
Bar2H,S11_2H,66,Bar2H_S11_2H_66,48932,6480.5
Bar2H,S11_2H,67,Bar2H_S11_2H_67,48932,6230.5
Bar2H,S11_2H,68,Bar2H_S11_2H_68,48932,5980.5
Bar2H,S11_2H,69,Bar2H_S11_2H_69,48932,5730.5
Bar2H,S11_2H,70,Bar2H_S11_2H_70,48932,5480.5
Bar2H,S11_2H,71,Bar2H_S11_2H_71,48932,5230.5
Bar2H,S11_2H,72,Bar2H_S11_2H_72,48932,4980.5
Bar2H,S11_2H,73,Bar2H_S11_2H_73,48932,4730.5
Bar2H,S11_2H,74,Bar2H_S11_2H_74,48932,4480.5
Bar2H,S11_2H,75,Bar2H_S11_2H_75,48932,4230.5
Bar2H,S11_2H,76,Bar2H_S11_2H_76,48932,3980.5
Bar2H,S11_2H,77,Bar2H_S11_2H_77,48932,3730.5
Bar2H,S11_2H,78,Bar2H_S11_2H_78,48932,3480.5
Bar2H,S11_2H,79,Bar2H_S11_2H_79,48932,3230.5
Bar2I,S11_2I,1,Bar2I_S11_2I_01,50132,22730.5
Bar2I,S11_2I,2,Bar2I_S11_2I_02,50132,22480.5
Bar2I,S11_2I,3,Bar2I_S11_2I_03,50132,22230.5
Bar2I,S11_2I,4,Bar2I_S11_2I_04,50132,21980.5
Bar2I,S11_2I,5,Bar2I_S11_2I_05,50132,21730.5
Bar2I,S11_2I,6,Bar2I_S11_2I_06,50132,21480.5
Bar2I,S11_2I,7,Bar2I_S11_2I_07,50132,21230.5
